birthday,gender,age,height,name,nation,sport,gold,silver,bronze,code,noc,org,dis,img_id
1994-11-10,Female,28,1.66,WONG Wing Tung,"Hong Kong, China",Handball,0,0,0,2023591,HKG,0009,HBL,2023591
2001-12-19,Female,21,1.73,WONG Xin Ru,Singapore,Table Tennis,0,0,0,2001288,SGP,0035,TTE,2001288
1995-09-12,Female,28,1.62,WONG Yee Ting,"Hong Kong, China",Handball,0,0,0,2023593,HKG,0009,HBL,2023593
1999-02-01,Female,24,1.64,WONG Yuen Nam,"Hong Kong, China",Athletics,0,0,0,2023470,HKG,0009,ATH,2023470
2001-07-31,Female,22,1.59,WONG Yuet Ching,"Hong Kong, China",Dragon Boat,0,0,0,2023537,HKG,0009,DGB,2023537
2003-02-08,Male,20,1.8,WONG Yui Fung,"Hong Kong, China",Baseball,0,0,0,2023270,HKG,0009,BBL,2023270
1991-10-28,Male,31,1.66,WONG Yuk Cheung,"Hong Kong, China",Esports,0,0,0,2023640,HKG,0009,ELS,2023640
1967-05-19,Female,56,1.58,WONG Yuk Sheung,"Hong Kong, China",Archery,0,0,0,2023513,HKG,0009,ARC,2023513
2005-04-28,Male,18,1.64,WONG Zen Joi Lionel,Singapore,Shooting,0,0,0,2002252,SGP,0035,SHO,2002252
2003-05-16,Male,20,1.68,WONG ZHENG YU Hosea,Brunei Darussalam,Wushu,0,0,0,2018256,BRU,0005,WSU,2018256
1997-03-03,Male,26,1.71,WONGCHAROEN Navaphat,Thailand,Swimming,0,0,0,2021883,THA,0040,SWM,2021883
1997-05-09,Female,26,1.62,WONGKEAW Sirikwan,Thailand,Hockey,0,0,0,2022479,THA,0040,HOC,2022479
2000-07-03,Female,23,1.72,WONGPAIROJ Satakamol,Thailand,Water Polo,0,0,0,2021948,THA,0040,WPO,2021948
1997-08-08,Female,26,1.73,WONGPATTANAKIT Panipak,Thailand,Taekwondo,1,0,0,2023010,THA,0040,TKW,2023010
1999-07-29,Male,24,1.8,WONGPIN Siwakorn,Thailand,Rowing,0,0,0,2022602,THA,0040,ROW,2022602
2006-09-11,Male,17,1.7,WONGTANA Ratanadanai,Thailand,Archery,0,0,0,2021982,THA,0040,ARC,2021982
1998-12-25,Female,24,1.65,WONGTAPHA Sasiporn,Thailand,Basketball,0,0,0,2022104,THA,0040,BKB,2022104
1998-01-29,Male,25,1.85,WONGTORN Boonyarid,Thailand,Volleyball,0,0,0,2022740,THA,0040,VVO,2022740
1983-07-03,Male,40,1.8,WOO Alvin Tsung Han,Singapore,Xiangqi,0,0,0,2007089,SGP,0035,XQI,2007089
1996-01-25,Male,27,1.8,WOO Chun Yin,"Hong Kong, China",Go,0,0,0,2023130,HKG,0009,MGO,2023130
1998-03-21,Male,25,1.68,WOO Haram,Republic of Korea,Diving,0,1,1,2016246,KOR,0017,DIV,2016246
1994-01-11,Female,29,1.73,WOO Heejun,Republic of Korea,Kabaddi,0,0,0,2016168,KOR,0017,KAB,2016168
1996-04-23,Male,27,1.88,WOO Sanghyeok,Republic of Korea,Athletics,0,1,0,2015380,KOR,0017,ATH,2015380
1990-10-27,Male,32,1.83,WOODWARD Max John,"Hong Kong, China",Rugby Sevens,1,0,0,2024561,HKG,0009,RUG,2024561
1990-11-24,Male,32,1.79,WOON Teng Ng,Singapore,Archery,0,0,0,2025250,SGP,0035,ARC,2025250
2004-09-16,Female,19,1.6,WORANUCH Benjamas,Thailand,Dragon Boat,0,0,1,2022266,THA,0040,DGB,2022266
1985-06-22,Male,38,,WU Ashun,People's Republic of China,Golf,0,0,0,2006511,CHN,0007,GLF,2006511
1998-05-26,Male,25,,WU Bin,People's Republic of China,Fencing,0,1,0,2019269,CHN,0007,FEN,2019269
2003-10-11,Male,19,1.75,WU Che-Hung,Chinese Taipei,Esports,0,0,0,2009701,TPE,0038,ELS,2009701
1991-10-16,Male,31,1.79,WU Chen Po,Chinese Taipei,Dragon Boat,0,0,0,2005788,TPE,0038,DGB,2005788
1997-09-23,Female,26,1.51,WU Cheuk Wai,"Hong Kong, China",Dragon Boat,0,0,0,2023542,HKG,0009,DGB,2023542
1992-10-25,Female,30,1.55,WU Chiaying,Chinese Taipei,Shooting,0,0,1,2002710,TPE,0038,SHO,2002710
2004-09-10,Female,19,1.58,WU Choi Yiu,"Hong Kong, China",Football,0,0,0,2025099,HKG,0009,FBL,2025099
2007-02-15,Male,16,1.7,WU Chong Him,"Macao, China",Fencing,0,0,0,2019483,MAC,0022,FEN,2019483
1997-11-21,Male,25,,WU Chun Ming,"Hong Kong, China",Football,0,0,0,2025187,HKG,0009,FBL,2025187
1995-08-14,Male,28,1.84,WU Chun Wei,Chinese Taipei,Karate,0,0,0,2002964,TPE,0038,KTE,2002964
1989-08-16,Male,34,1.71,WU Chun-Chieh,Chinese Taipei,Dragon Boat,0,0,0,2005796,TPE,0038,DGB,2005796
2001-07-29,Female,22,1.69,WU Ci-En,Chinese Taipei,Athletics,0,0,0,2009073,TPE,0038,ATH,2009073
1987-12-16,Female,35,1.7,WU Cuicui,People's Republic of China,Shooting,1,1,0,2018532,CHN,0007,SHO,2018532
2000-01-09,Female,23,1.69,WU Fang-Yu,Chinese Taipei,Volleyball,0,0,0,2008366,TPE,0038,VVO,2008366
1990-04-29,Female,33,1.64,WU Guanshan,People's Republic of China,Ju-jitsu,0,0,0,2011237,CHN,0007,JJI,2011237
1991-08-30,Female,32,1.75,WU Ho Ching,"Hong Kong, China",Tennis,0,0,0,2018105,HKG,0009,TEN,2018105
1990-04-10,Male,33,1.96,WU Honghui,People's Republic of China,Water Polo,0,1,0,2009651,CHN,0007,WPO,2009651
1999-02-02,Male,24,1.77,WU Jiajun,People's Republic of China,Rugby Sevens,0,0,0,2011261,CHN,0007,RUG,2011261
1993-05-09,Male,30,2.01,WU Jiaxin,People's Republic of China,Beach Volleyball,0,1,0,2006602,CHN,0007,VBV,2006602
1999-01-01,Female,24,1.74,Wu Juan,People's Republic of China,Rugby Sevens,1,0,0,2011293,CHN,0007,RUG,2011293
2003-07-10,Male,20,1.69,WU Jung-Cheng,Chinese Taipei,Canoe Slalom,0,0,0,2006498,TPE,0038,CSL,2006498
2002-12-22,Male,20,1.8,WU Junjie,People's Republic of China,Cycling Track,0,0,0,2018781,CHN,0007,CTR,2018781
1999-11-14,Female,23,1.57,WU Kai Ching,Chinese Taipei,Football,0,0,0,2004362,TPE,0038,FBL,2004362
2007-03-12,Female,16,1.6,WU Kiu Lok,"Hong Kong, China",Artistic Swimming,0,0,0,2023320,HKG,0009,SWA,2023320
1998-07-22,Female,25,1.69,WU Lei Ling,"Hong Kong, China",Handball,0,0,0,2023589,HKG,0009,HBL,2023589
2002-09-10,Female,21,1.89,WU Mengjie,People's Republic of China,Volleyball,1,0,0,2006477,CHN,0007,VVO,2006477
1958-06-10,Male,65,1.81,WU Ming Hsuan,Chinese Taipei,Bridge,0,0,0,2002884,TPE,0038,BDG,2002884
1993-06-07,Male,30,1.75,WU Nien-Ting,Chinese Taipei,Baseball,0,1,0,2006024,TPE,0038,BBL,2006024
2002-10-15,Male,20,1.71,WU Peng,People's Republic of China,Sport Climbing,1,0,0,2011123,CHN,0007,CLB,2011123
1990-08-08,Male,33,1.76,WU Pou Fai,"Macao, China",Dragon Boat,0,0,0,2019501,MAC,0022,DGB,2019501
2003-01-28,Female,20,1.8,WU Qingfeng,People's Republic of China,Swimming,2,0,0,2008011,CHN,0007,SWM,2008011
1996-08-26,Female,27,1.72,WU RI Gu Mu La,People's Republic of China,Football,0,0,1,2008701,CHN,0007,FBL,2008701
1997-11-25,Male,25,1.85,WU Shao-Hsuan,Chinese Taipei,Canoe Slalom,0,0,1,2006510,TPE,0038,CSL,2006510
1987-07-28,Male,36,1.84,WU Sheng-Feng,Chinese Taipei,Baseball,0,1,0,2005622,TPE,0038,BBL,2005622
1998-04-27,Female,25,1.72,WU Shihyi,Chinese Taipei,Boxing,0,0,1,2004804,TPE,0038,BOX,2004804
2005-10-03,Female,18,1.7,WU Shutong,People's Republic of China,Marathon Swimming,1,0,0,2007789,CHN,0007,OWS,2007789
2000-12-05,Female,22,1.6,WU Sing-Fen,Chinese Taipei,Artistic Gymnastics,0,0,0,2010859,TPE,0038,GAR,2010859
2002-10-09,Female,20,1.7,WU Sophia,"Hong Kong, China",Fencing,0,0,1,2023460,HKG,0009,FEN,2023460
1999-07-04,Male,24,1.7,WU Timothy Jian Zhong,Singapore,Bridge,0,0,0,2002666,SGP,0035,BDG,2002666
1994-07-09,Male,29,1.87,WU Tsung-Hsuan,Chinese Taipei,Volleyball,0,0,0,2008335,TPE,0038,VVO,2008335
1998-05-12,Male,25,1.88,WU Tung-lin,Chinese Taipei,Tennis,0,0,0,2007043,TPE,0038,TEN,2007043
1980-12-22,Male,42,1.73,WU Tzu Lin,Chinese Taipei,Bridge,1,0,0,2002896,TPE,0038,BDG,2002896
1999-07-20,Male,24,1.76,WU Wei-Jheng,Chinese Taipei,Kabaddi,0,0,1,2002349,TPE,0038,KAB,2002349
1999-05-18,Female,24,1.71,WU Xiaowei,People's Republic of China,Wushu,1,0,0,2018816,CHN,0007,WSU,2018816
1997-07-28,Female,26,1.75,WU Yanni,People's Republic of China,Athletics,0,0,0,2018965,CHN,0007,ATH,2018965
1999-10-21,Male,23,1.73,WU Yen Shu,Chinese Taipei,Football,0,0,0,2004305,TPE,0038,FBL,2004305
1999-10-14,Male,23,1.82,WU Yibing,People's Republic of China,Tennis,0,0,0,2011340,CHN,0007,TEN,2011340
2005-07-25,Female,18,1.72,WU Yi-En,Chinese Taipei,Swimming,0,0,0,2017844,TPE,0038,SWM,2017844
2006-11-22,Female,16,1.67,WU Yiming,People's Republic of China,Go,1,0,0,2006308,CHN,0007,MGO,2006308
1995-01-13,Female,28,1.59,WU Yu,People's Republic of China,Boxing,1,0,0,2006967,CHN,0007,BOX,2006967
1996-12-26,Female,26,1.61,WU Yu-Jung,Chinese Taipei,Kabaddi,0,1,0,2002342,TPE,0038,KAB,2002342
1996-10-19,Male,26,1.85,WU Yung-Cheng,Chinese Taipei,Basketball,0,0,0,2004955,TPE,0038,BKB,2004955
2003-01-24,Male,20,1.81,WU Yunxuan,People's Republic of China,Shooting,1,0,0,2030394,CHN,0007,SHO,2030394
2003-12-15,Female,19,1.62,WULANDARI Desi,Indonesia,Cricket,0,0,0,2026879,INA,0011,CKT,2026879
1993-10-31,Male,29,1.73,WUTTHIKORN Phoomwut,Thailand,Baseball,0,0,0,2025956,THA,0040,BBL,2025956
1989-11-18,Male,33,1.87,XANAVONGXAY Daovy,Lao People's Democratic Republic,Sepaktakraw,0,0,1,2026307,LAO,0020,SEW,2026307
1997-05-18,Female,26,1.56,XAXA Pyari,India,Football,0,0,0,2006692,IND,0010,FBL,2006692
2004-03-05,Male,19,1.66,XAYAPHONE Yohanh,Lao People's Democratic Republic,Baseball,0,0,0,2030293,LAO,0020,BBL,2030293
2000-07-05,Male,23,1.8,XAYASAN Vatthana,Lao People's Democratic Republic,Karate,0,0,0,2026251,LAO,0020,KTE,2026251
1991-09-13,Female,32,1.58,XAYAVONG Koy,Lao People's Democratic Republic,Sepaktakraw,0,0,2,2026294,LAO,0020,SEW,2026294
1995-05-23,Female,28,1.75,XI Kailin,People's Republic of China,Softball,0,1,0,2006582,CHN,0007,SBL,2006582
2000-02-15,Male,23,1.86,XI Yue,Singapore,Go,0,0,0,2001510,SGP,0035,MGO,2001510
2003-01-08,Female,20,1.63,XIA Siyu,People's Republic of China,Shooting,1,0,0,2019177,CHN,0007,SHO,2019177
1997-01-14,Female,26,1.83,XIA Xinyi,People's Republic of China,Beach Volleyball,1,0,0,2006710,CHN,0007,VBV,2006710
2001-11-16,Female,21,1.77,XIANG Binxuan,People's Republic of China,Artistic Swimming,1,0,0,2011325,CHN,0007,SWA,2011325
1999-04-08,Male,24,1.85,XIAO Chenming,People's Republic of China,Taekwondo,0,0,0,2010147,CHN,0007,TKW,2010147
1996-01-30,Male,27,1.59,XIAO Ruoteng,People's Republic of China,Artistic Gymnastics,1,0,0,2009861,CHN,0007,GAR,2009861
1998-02-23,Female,25,1.69,XIAO Yanning,People's Republic of China,Artistic Swimming,1,0,0,2011317,CHN,0007,SWA,2011317
1999-04-15,Female,24,1.73,XIE Jiaxin,People's Republic of China,Softball,0,1,0,2006580,CHN,0007,SBL,2006580
2001-05-18,Female,22,1.69,XIE Linzhi,People's Republic of China,Modern Pentathlon,0,0,0,2011223,CHN,0007,MPN,2011223
2000-10-24,Male,22,1.93,XIE Qinglong,People's Republic of China,Handball,0,0,0,2007534,CHN,0007,HBL,2007534
2000-06-12,Male,23,1.65,XIE Yu,People's Republic of China,Shooting,0,1,0,2018574,CHN,0007,SHO,2018574
1993-01-04,Male,30,1.78,XIE Yuancong,People's Republic of China,Canoe Slalom,1,0,0,2011720,CHN,0007,CSL,2011720
1996-10-23,Female,26,1.7,XIE Yue,People's Republic of China,Softball,0,1,0,2006579,CHN,0007,SBL,2006579
1996-02-15,Male,27,1.89,XIE Zekai,People's Republic of China,Water Polo,0,1,0,2009661,CHN,0007,WPO,2009661
1993-08-17,Male,30,1.84,XIE Zhenye,People's Republic of China,Athletics,2,0,0,2019092,CHN,0007,ATH,2019092
2000-03-24,Male,23,1.83,XIE Zhiyu,People's Republic of China,Athletics,0,0,1,2018975,CHN,0007,ATH,2018975
1998-10-24,Female,24,1.5,XIMENES BELO Imelda Felicyta,Democratic Republic of Timor-Leste,Swimming,0,0,0,2028627,TLS,0041,SWM,2028627
1995-09-30,Female,28,1.8,XIN Yan,People's Republic of China,Handball,0,0,1,2010809,CHN,0007,HBL,2010809
1998-11-11,Female,24,1.79,XIONG Dunhan,People's Republic of China,Water Polo,1,0,0,2006416,CHN,0007,WPO,2006416
1994-10-28,Male,28,1.77,XIONG Jiahan,People's Republic of China,Esports,1,0,0,2010402,CHN,0007,ELS,2010402
2004-03-09,Female,19,1.72,XIONG Shiqi,People's Republic of China,Athletics,1,0,0,2030412,CHN,0007,ATH,2030412
1993-02-16,Male,30,1.95,XU Adam,"Hong Kong, China",Basketball,0,0,0,2023350,HKG,0009,BKB,2023350
2001-12-26,Male,21,1.76,XU Bicheng,People's Republic of China,Esports,1,0,0,2010453,CHN,0007,ELS,2010453
1999-01-15,Male,24,1.7,XU Haoyang,People's Republic of China,Football,0,0,0,2030157,CHN,0007,FBL,2030157
1999-03-06,Female,24,1.8,XU Huan,People's Republic of China,Football,0,0,1,2008673,CHN,0007,FBL,2008673
1993-02-21,Female,30,1.7,XU Jia,People's Republic of China,Softball,0,1,0,2006578,CHN,0007,SBL,2006578
1995-08-19,Male,28,1.84,XU Jiayu,People's Republic of China,Swimming,5,0,0,2008012,CHN,0007,SWM,2008012
2002-01-06,Male,21,1.91,XU Jie,People's Republic of China,Fencing,0,1,0,2019267,CHN,0007,FEN,2019267
1998-03-05,Female,25,1.83,XU Nuo,People's Republic of China,Fencing,0,0,1,2019286,CHN,0007,FEN,2019286
1996-12-19,Male,26,1.9,XU Oliver,"Hong Kong, China",Basketball,0,0,0,2023346,HKG,0009,BKB,2023346
1999-09-18,Male,24,1.96,XU Qiao,People's Republic of China,Rowing,1,1,0,2010074,CHN,0007,ROW,2010074
1998-12-11,Male,24,1.82,XU Shi-Jie,Chinese Taipei,Esports,0,1,0,2009471,TPE,0038,ELS,2009471
1992-02-16,Female,31,1.72,XU Shixiao,People's Republic of China,Canoe Sprint,1,0,0,2013082,CHN,0007,CSP,2013082
1997-03-15,Female,26,1.83,XU Shiyan,People's Republic of China,Judo,0,1,1,2007750,CHN,0007,JUD,2007750
1999-09-19,Male,24,1.8,XU Xiangyu,People's Republic of China,Chess,0,0,0,2005918,CHN,0007,CHS,2005918
2002-02-26,Female,21,1.69,XU Xiaohan,People's Republic of China,Rowing,1,0,0,2010069,CHN,0007,ROW,2010069
1998-01-29,Female,25,1.67,XU Xiaoyan,People's Republic of China,Rugby Sevens,1,0,0,2011294,CHN,0007,RUG,2011294
1998-02-24,Female,25,1.85,XU Xingye,People's Republic of China,Rowing,2,0,0,2010061,CHN,0007,ROW,2010061
2003-08-21,Male,20,1.97,XU Zhuoyi,People's Republic of China,Athletics,0,0,1,2018964,CHN,0007,ATH,2018964
1996-06-09,Female,27,1.68,XU Zichun,People's Republic of China,Boxing,0,0,0,2006969,CHN,0007,BOX,2006969
1989-02-18,Female,34,1.91,XUE Chen,People's Republic of China,Beach Volleyball,1,0,0,2006705,CHN,0007,VBV,2006705
2001-01-27,Male,22,1.8,XUE Chenxi,People's Republic of China,Cycling Track,0,1,0,2018778,CHN,0007,CTR,2018778
2000-07-17,Female,23,1.68,XUE Lina,People's Republic of China,Dragon Boat,3,0,0,2010221,CHN,0007,DGB,2010221
2000-03-17,Male,23,1.78,XUE Ming,People's Republic of China,Cycling Road,0,1,0,2011149,CHN,0007,CRD,2011149
1998-03-05,Male,25,1.69,XUE Ziyang,People's Republic of China,Judo,0,0,1,2007737,CHN,0007,JUD,2007737
1999-01-27,Female,24,1.67,YA MONG Zin,Myanmar,Sepaktakraw,0,0,0,2025462,MYA,0026,SEW,2025462
2004-10-02,Female,19,1.79,YABU Minami,Japan,Basketball,0,1,0,2013352,JPN,0014,BKB,2013352
2001-11-01,Male,21,1.7,YACHIDA Teppei,Japan,Football,0,1,0,2013640,JPN,0014,FBL,2013640
2004-07-11,Female,19,1.59,YACOUB Haneen,Palestine,Athletics,0,0,0,2001340,PLE,0031,ATH,2001340
2001-02-01,Male,22,1.72,YADAV Abhishek,India,Esports,0,0,0,2001688,IND,0010,ELS,2001688
2001-03-10,Male,22,1.83,YADAV Babu Lal,India,Rowing,0,0,1,2001753,IND,0010,ROW,2001753
2003-10-07,Male,20,1.7,YADAV Bibek Kumar,Nepal,Cricket,0,0,0,2027772,NEP,0027,CKT,2027772
2006-03-09,Male,17,1.89,YADAV Jackie,Nepal,Taekwondo,0,0,0,2030248,NEP,0027,TKW,2030248
1998-10-27,Male,24,1.77,YADAV Raj,Nepal,Wrestling,0,0,0,2015554,NEP,0027,WRE,2015554
2001-01-14,Female,22,1.74,YADAV Rubina,India,Athletics,0,0,0,2030307,IND,0010,ATH,2030307
1999-02-26,Female,24,1.6,YADAV Shikha,India,Rugby Sevens,0,0,0,2007438,IND,0010,RUG,2007438
2000-02-23,Male,23,1.89,YADAV Suraj,India,Wushu,0,0,0,2004749,IND,0010,WSU,2004749
1997-05-31,Male,26,1.65,YADAV Tarun,India,Ju-jitsu,0,0,0,2011353,IND,0010,JJI,2011353
2001-10-10,Female,21,1.7,YADAV Vaishnavi,India,3x3 Basketball,0,0,0,2030270,IND,0010,BK3,2030270
2002-05-05,Male,21,1.74,YADAV Vishal,India,Football,0,0,0,2006624,IND,0010,FBL,2006624
2000-04-15,Male,23,1.88,YADEGARI DEHKORDI Reza,Islamic Republic of Iran,Handball,0,0,0,2009925,IRI,0012,HBL,2009925
1999-01-21,Female,24,1.53,YAGI Maika,Japan,Athletics,0,1,0,2015135,JPN,0014,ATH,2015135
1994-09-17,Male,29,1.76,YAHIYA Muhammed Anas,India,Athletics,0,0,0,2003408,IND,0010,ATH,2003408
1946-10-20,Female,76,1.59,YAISAWANG Manthanee,Thailand,Bridge,0,0,0,2022548,THA,0040,BDG,2022548
2004-08-02,Female,19,1.64,YAKIMOVA Zhaklin,Kazakhstan,Artistic Swimming,0,0,1,2019962,KAZ,0016,SWA,2019962
1988-01-18,Male,35,1.9,YAKOVLEV Dmitriy,Kazakhstan,Beach Volleyball,0,0,1,2019953,KAZ,0016,VBV,2019953
1993-01-01,Male,30,1.86,YAKOVLEV Vladislav,Kazakhstan,Rowing,0,0,0,2020490,KAZ,0016,ROW,2020490
2000-08-20,Female,23,1.73,YAKOVLEVA Lyudmila,Kazakhstan,Modern Pentathlon,0,0,0,2021374,KAZ,0016,MPN,2021374
2003-12-07,Female,19,1.9,YAKOVLEVA Nadezhda,Kazakhstan,Basketball,0,0,0,2020898,KAZ,0016,BKB,2020898
1993-02-26,Male,30,1.8,YAKUB Zelimkhan Bashaev Taus,Bahrain,Judo,0,0,0,2002581,BRN,0002,JUD,2002581
2000-08-29,Female,23,1.55,YAKUBBAEVA Nilufar,Uzbekistan,Chess,0,0,0,2012733,UZB,0044,CHS,2012733
2002-01-23,Male,21,1.72,YAKUBBOEV Nodirbek,Uzbekistan,Chess,0,0,1,2012732,UZB,0044,CHS,2012732
1997-10-25,Male,25,1.87,YAKUBOVICH Daniil,Kazakhstan,Handball,0,0,0,2021010,KAZ,0016,HBL,2021010
1988-07-14,Female,35,1.68,YAKUSHEVA Galina,Kazakhstan,Athletics,0,0,0,2019993,KAZ,0016,ATH,2019993
2001-02-04,Female,22,1.7,YALTCHEN Janset,Jordan,3x3 Basketball,0,0,0,2008078,JOR,0015,BK3,2008078
1997-01-27,Female,26,1.74,YAM Hui Yin,"Hong Kong, China",Basketball,0,0,0,2023348,HKG,0009,BKB,2023348
1998-12-22,Male,24,1.62,YAMADA Hiroto,Japan,Trampoline Gymnastics,0,0,1,2013914,JPN,0014,GTR,2013914
1988-06-11,Male,35,1.65,YAMADA Kohei,Japan,Chess,0,0,0,2013404,JPN,0014,CHS,2013404
1994-06-14,Male,29,1.84,YAMADA Masaru,Japan,Fencing,1,0,0,2013684,JPN,0014,FEN,2013684
1995-02-26,Female,28,1.6,YAMADA Satoko,Japan,Shooting,0,0,0,2014458,JPN,0014,SHO,2014458
1997-04-25,Male,26,1.9,YAMADA Shinya,Japan,Handball,0,0,0,2013960,JPN,0014,HBL,2013960
1994-12-21,Male,28,1.78,YAMADA Shota,Japan,Hockey,0,1,0,2014050,JPN,0014,HOC,2014050
2002-01-08,Male,21,1.9,YAMADA Taiki,Japan,Football,0,1,0,2013639,JPN,0014,FBL,2013639
1997-06-06,Female,26,1.56,YAMAGUCHI Akane,Japan,Badminton,0,0,1,2013228,JPN,0014,BDM,2013228
1999-06-02,Male,24,1.66,YAMAGUCHI Kaiki,Japan,Wrestling,0,0,1,2014801,JPN,0014,WRE,2014801
1995-07-24,Male,28,1.8,YAMAKAWA Natsuki,Japan,Athletics,0,0,0,2015133,JPN,0014,ATH,2015133
2002-04-19,Female,21,1.6,YAMAMOTO Ami,Japan,Athletics,0,0,0,2014874,JPN,0014,ATH,2014874
2002-06-20,Female,21,1.68,YAMAMOTO Nodoka,Japan,Wrestling,0,0,0,2014802,JPN,0014,WRE,2014802
1992-03-11,Male,31,1.8,YAMAMOTO Seito,Japan,Athletics,0,0,0,2014958,JPN,0014,ATH,2014958
1996-10-18,Male,26,1.82,YAMAMOTO Taiki,Japan,Wrestling,0,0,0,2014800,JPN,0014,WRE,2014800
2000-05-01,Female,23,1.61,YAMAMOTO Yuma,Japan,Athletics,0,0,0,2014873,JPN,0014,ATH,2014873
2002-09-01,Female,21,1.65,YAMAMOTO Yuzuki,Japan,Football,1,0,0,2013599,JPN,0014,FBL,2013599
2001-01-08,Male,22,1.84,YAMASAKI Taichi,Japan,Football,0,1,0,2013638,JPN,0014,FBL,2013638
1995-06-06,Female,28,1.65,YAMASAKI Yuki,Japan,Athletics,0,0,0,2014938,JPN,0014,ATH,2014938
1998-10-12,Male,24,1.66,YAMASHITA Kyohei,Japan,Badminton,0,0,1,2013225,JPN,0014,BDM,2013225
1989-02-04,Male,34,1.73,YAMASHITA Manabu,Japan,Hockey,0,1,0,2030405,JPN,0014,HOC,2030405
1998-09-11,Female,25,1.6,YAMAUCHI Azusa,Japan,Archery,0,0,0,2013145,JPN,0014,ARC,2013145
2002-01-06,Male,21,1.77,YAMAUCHI Kakeru,Japan,Football,0,1,0,2030344,JPN,0014,FBL,2030344
1997-10-16,Male,25,1.9,YAMAZAKI Akito,Japan,Volleyball,0,0,1,2014695,JPN,0014,VVO,2014695
1997-01-25,Male,26,1.7,YAMAZAKI Norifumi,Japan,Esports,0,0,0,2013553,JPN,0014,ELS,2013553
2005-06-17,Male,18,1.66,YAMAZUKI Aimu,Japan,Skateboarding,0,0,0,2014485,JPN,0014,SKB,2014485
2000-12-22,Male,22,1.68,YAMPINID Suthon,Thailand,Sailing,0,0,0,2024057,THA,0040,SAL,2024057
2000-12-14,Male,22,1.75,YAN Chan,Cambodia,Athletics,0,0,0,2024806,CAM,0006,ATH,2024806
2003-01-08,Male,20,1.81,YAN Haibin,People's Republic of China,Athletics,1,0,0,2019091,CHN,0007,ATH,2019091
1997-03-31,Female,26,1.73,YAN Jing,People's Republic of China,Water Polo,1,0,0,2006399,CHN,0007,WPO,2006399
1996-09-10,Female,27,1.61,YAN Jinjin,People's Republic of China,Football,0,0,1,2008661,CHN,0007,FBL,2008661
1993-10-02,Male,30,,YAN KYAW Htwe,Myanmar,Football,0,0,0,2028064,MYA,0026,FBL,2028064
1999-08-31,Male,24,1.64,YAN Langyu,People's Republic of China,Trampoline Gymnastics,1,0,0,2009223,CHN,0007,GTR,2009223
1997-01-14,Female,26,1.64,YAN Meiling,People's Republic of China,Rugby Sevens,1,0,0,2011283,CHN,0007,RUG,2011283
1996-03-31,Male,27,,YAN NAING Oo,Myanmar,Football,0,0,0,2028070,MYA,0026,FBL,2028070
2002-05-11,Female,21,1.73,YAN Siya,People's Republic of China,Water Polo,1,0,0,2006409,CHN,0007,WPO,2006409
1994-09-25,Female,29,1.7,YAN Siyu,People's Republic of China,Softball,0,1,0,2006597,CHN,0007,SBL,2006597
2001-10-23,Male,21,1.66,YAN Siyu,People's Republic of China,Diving,1,0,0,2009668,CHN,0007,DIV,2009668
1998-01-30,Male,25,1.9,YAN Yinghui,People's Republic of China,Fencing,0,1,0,2019259,CHN,0007,FEN,2019259
1994-01-16,Male,29,1.73,YAN Zexun,Singapore,Dragon Boat,0,0,0,2001053,SGP,0035,DGB,2001053
1995-10-12,Male,27,1.87,YAN Zibei,People's Republic of China,Swimming,2,1,0,2008013,CHN,0007,SWM,2008013
2002-05-28,Male,21,1.76,YANAGAWA Daiki,Japan,Swimming,0,0,1,2014538,JPN,0014,SWM,2014538
1992-07-06,Male,31,1.86,YANAGIDA Masahiro,Japan,Volleyball,0,0,1,2014698,JPN,0014,VVO,2014698
1998-10-08,Female,25,1.66,YANAGISAWA Akane,Japan,Artistic Swimming,0,1,0,2014517,JPN,0014,SWA,2014517
1961-06-26,Female,62,1.65,YANAGISAWA Akiko,Japan,Bridge,0,0,0,2013206,JPN,0014,BDG,2013206
2001-09-16,Female,22,1.78,YANG Chang,People's Republic of China,Swimming,0,0,1,2008014,CHN,0007,SWM,2008014
1992-05-17,Male,31,1.78,YANG Cheng-Jui,Chinese Taipei,Archery,0,0,0,2008722,TPE,0038,ARC,2008722
1994-01-10,Male,29,1.7,YANG Chen-Yu,Chinese Taipei,Baseball,0,1,0,2006042,TPE,0038,BBL,2006042
1995-11-17,Female,27,1.63,YANG Ching-Tun,Chinese Taipei,Badminton,0,0,0,2008173,TPE,0038,BDM,2008173
1997-01-17,Male,26,1.79,YANG Choljin,Democratic People's Republic of Korea,Dragon Boat,0,0,0,2026394,PRK,0008,DGB,2026394
1997-01-01,Male,26,1.77,YANG Chun-Han,Chinese Taipei,Athletics,0,0,1,2009138,TPE,0038,ATH,2009138
1998-10-19,Male,24,1.7,YANG Dingxin,People's Republic of China,Go,0,1,0,2006328,CHN,0007,MGO,2006328
1997-10-05,Female,26,1.62,YANG Feifei,People's Republic of China,Rugby Sevens,1,0,0,2011275,CHN,0007,RUG,2011275
1999-03-20,Male,24,1.92,YANG Fengming,People's Republic of China,Fencing,0,0,0,2030917,CHN,0007,FEN,2030917
1994-02-25,Female,29,1.72,YANG Ha Eun,Republic of Korea,Table Tennis,0,0,1,2015249,KOR,0017,TTE,2015249
2000-01-29,Male,23,1.82,YANG Hailei,People's Republic of China,Dragon Boat,2,1,0,2010247,CHN,0007,DGB,2010247
